batch_id,inspection_date,inspector_id,product_type,pass_fail,defect_type,defect_rate_pct,rework_flag,sample_size,defects_found,measurement_tool,hold_released,customer_specific,remarks
BATCH-2023-0354,2022-12-31,QC-08,Brake Shoe,PASS,,6.7557,Y,,0.0,Height gauge,Y,OEM-SUZUKI,Escalated to QA Manager
BATCH-2023-0304,2021-04-26,QC-02,CV Joint,PASS,,4.0404,N,173.0,,Hardness tester,Y,OEM-TATA,Borderline – monitor next batch
BATCH-2021-0243,2024-07-27,QC-07,Wheel Hub Assy,PASS,,7.2986,N,31.0,0.0,Height gauge,Y,OEM-TATA,Re-inspect after rework
BATCH-2022-0358,2021-08-29,QC-09,ABS Sensor Ring,PASS,,6.4205,N,194.0,,Vernier,N,OEM-SUZUKI,OK
BATCH-2024-0336,2024-02-27,QC-08,Brake Shoe,PASS,,5.5806,Y,45.0,0.0,Hardness tester,Y,OEM-TATA,
BATCH-2022-0472,2021-04-21,QC-04,Brake Pad Type A,REWORK,Ovality – rotor,1.8225,N,120.0,1.0,Visual,Y,OEM-RENAULT,OK
BATCH-2023-0424,2024-06-09,QC-05,Brake Pad Type B,PASS,,6.8912,N,,0.0,Height gauge,Y,OEM-TATA,Customer concession raised
BATCH-2023-0256,2024-03-20,QC-03,Brake Shoe,REWORK,Adhesive bond failure,6.7834,N,127.0,12.0,Go/No-Go gauge,N,,Customer concession raised
BATCH-2024-0336,2024-07-27,QC-09,Disc Brake Caliper,REWORK,Dimensional out-of-spec,1.6786,N,67.0,12.0,CMM,N,OEM-HYUNDAI,Customer concession raised
BATCH-2022-0247,2024-10-21,QC-03,Brake Pad Type B,PASS,,0.1565,N,78.0,0.0,CMM,Y,OEM-RENAULT,Re-inspect after rework
BATCH-2021-0146,2021-11-10,QC-01,CV Joint,PASS,,1.1357,N,95.0,0.0,Go/No-Go gauge,N,,Escalated to QA Manager
BATCH-2023-0199,2023-07-12,QC-04,Disc Brake Caliper,PASS,,8.7493,N,175.0,0.0,CMM,Y,OEM-RENAULT,Borderline – monitor next batch
BATCH-2022-0320,2024-10-06,QC-06,CV Joint,PASS,,9.6922,N,107.0,0.0,Visual,Y,,Customer concession raised
BATCH-2023-0356,2022-01-08,QC-02,Clutch Plate,PASS,,4.8412,N,139.0,0.0,Go/No-Go gauge,Y,OEM-RENAULT,Customer concession raised
BATCH-2024-0167,2023-04-03,QC-02,Wheel Hub Assy,PASS,,0.762,Y,43.0,0.0,CMM,N,OEM-HONDA,Customer concession raised
BATCH-2021-0197,2021-07-10,QC-08,Brake Disc,PASS,,11.2138,Y,,0.0,Visual,N,OEM-MAHINDRA,Borderline – monitor next batch
BATCH-2023-0004,2023-09-22,QC-04,Drum Brake Assy,REWORK,Surface delamination,2.2108,Y,112.0,6.0,Torque wrench,N,OEM-RENAULT,Customer concession raised
BATCH-2023-0214,2022-06-12,QC-09,Brake Disc,PASS,,8.2788,Y,42.0,0.0,CMM,N,OEM-SUZUKI,Customer concession raised
BATCH-2021-0235,16/07/2022,QC-05,Wheel Hub Assy,PASS,,0.0913,N,20.0,0.0,Hardness tester,,,Customer concession raised
BATCH-2021-0330,2021-12-21,QC-04,Brake Pad Type B,FAIL,Warpage > 0.3 mm,5.178,Y,170.0,1.0,Torque wrench,N,OEM-HYUNDAI,OK
BATCH-2021-0471,2024-07-19,QC-03,Brake Pad Type A,FAIL,Noise under braking,7.4171,N,,14.0,Vernier,N,OEM-SUZUKI,Customer concession raised
BATCH-2024-0329,2024-04-27,QC-01,Brake Pad Type B,PASS,,2.9168,N,109.0,0.0,Visual,Y,OEM-SUZUKI,Re-inspect after rework
BATCH-2023-0041,2022-05-23,QC-06,Wheel Hub Assy,REWORK,Warpage > 0.3 mm,0.5869,Y,196.0,9.0,Torque wrench,Y,OEM-MAHINDRA,OK
BATCH-2022-0310,16-12-2021,QC-01,Brake Pad Type B,PASS,,3.9471,N,177.0,0.0,Hardness tester,Y,OEM-HYUNDAI,Customer concession raised
BATCH-2022-0103,2021-03-07,QC-06,CV Joint,PASS,,1.7148,Y,,0.0,CMM,Y,OEM-TVS,Re-inspect after rework
BATCH-2023-0173,2024-01-11,QC-02,ABS Sensor Ring,FAIL,Noise under braking,0.3929,Y,,20.0,,Y,,Re-inspect after rework
BATCH-2021-0322,2024-02-17,QC-06,CV Joint,PASS,,7.0886,N,152.0,0.0,CMM,Y,OEM-MAHINDRA,OK
BATCH-2022-0249,2022-11-14,QC-03,ABS Sensor Ring,PASS,,2.2431,N,100.0,0.0,Visual,Y,OEM-MAHINDRA,Re-inspect after rework
BATCH-2023-0114,2021-01-07,QC-02,Disc Brake Caliper,PASS,,8.9985,N,126.0,0.0,Go/No-Go gauge,Y,OEM-SUZUKI,
BATCH-2022-0189,2022-03-08,QC-09,Disc Brake Caliper,PASS,,6.4651,Y,143.0,0.0,Vernier,N,,
BATCH-2023-0399,01-04-2024,QC-08,ABS Sensor Ring,PASS,,2.1216,Y,152.0,0.0,Height gauge,N,OEM-FORD,Escalated to QA Manager
BATCH-2021-0248,2023-11-23,QC-02,ABS Sensor Ring,PASS,,3.7708,N,36.0,0.0,CMM,,,Customer concession raised
BATCH-2021-0265,2022-09-03,QC-06,Disc Brake Caliper,PASS,,3.4668,Y,77.0,0.0,Torque wrench,N,,Re-inspect after rework
BATCH-2022-0102,2021-09-24,QC-03,Wheel Hub Assy,PASS,,8.6083,Y,56.0,0.0,Height gauge,Y,,
BATCH-2022-0067,2022-12-04,QC-06,Clutch Plate,REWORK,Porosity – casting defect,5.5622,N,165.0,22.0,Visual,Y,OEM-FORD,Escalated to QA Manager
BATCH-2023-0386,03/07/2021,QC-09,Clutch Plate,PASS,,1.3607,N,112.0,0.0,Height gauge,,OEM-HYUNDAI,Re-inspect after rework
BATCH-2023-0452,2021-06-19,QC-03,CV Joint,PASS,,7.4357,N,101.0,,CMM,Y,OEM-RENAULT,Waived by OEM
BATCH-2021-0095,2021-07-09,QC-06,Brake Pad Type A,REWORK,Warpage > 0.3 mm,3.7803,Y,33.0,15.0,Go/No-Go gauge,Y,OEM-FORD,Waived by OEM
BATCH-2022-0294,2024-06-02,QC-06,Wheel Hub Assy,PASS,,3.6245,Y,143.0,0.0,Vernier,Y,,Escalated to QA Manager
BATCH-2021-0034,2023-12-10,QC-06,Brake Disc,FAIL,Surface delamination,1.5351,N,174.0,2.0,Go/No-Go gauge,N,,Re-inspect after rework
BATCH-2022-0472,2024-08-26,QC-02,Drum Brake Assy,REWORK,Surface delamination,3.7524,N,51.0,,Height gauge,Y,OEM-TVS,Waived by OEM
BATCH-2024-0422,2021-08-12,QC-07,Brake Shoe,REWORK,Surface delamination,7.6736,N,44.0,9.0,Visual,Y,OEM-BAJAJ,Customer concession raised
BATCH-2024-0258,2021-07-21,QC-01,Brake Pad Type A,PASS,,5.1354,N,,0.0,,Y,OEM-RENAULT,Escalated to QA Manager
BATCH-2023-0279,06/22/2022,QC-03,Drum Brake Assy,PASS,,4.1757,Y,21.0,0.0,Go/No-Go gauge,N,OEM-SUZUKI,OK
BATCH-2023-0197,2022-11-07,QC-02,ABS Sensor Ring,PASS,,7.566,N,140.0,0.0,Hardness tester,Y,OEM-RENAULT,Customer concession raised
BATCH-2021-0120,2022-08-16,QC-02,Clutch Plate,REWORK,Noise under braking,3.2633,N,90.0,14.0,Visual,N,,OK
BATCH-2023-0459,19-08-2023,QC-03,Brake Pad Type A,PASS,,8.0282,N,135.0,0.0,Height gauge,Y,OEM-RENAULT,Customer concession raised
BATCH-2022-0086,2022-03-24,QC-04,Clutch Plate,FAIL,Dimensional out-of-spec,2.2281,N,130.0,9.0,CMM,N,,Escalated to QA Manager
BATCH-2022-0390,2024-01-07,QC-08,CV Joint,PASS,,10.6747,,92.0,0.0,Go/No-Go gauge,Y,,Escalated to QA Manager
BATCH-2021-0155,2021-02-20,QC-05,CV Joint,REWORK,Corrosion pitting,11.6781,Y,161.0,8.0,Hardness tester,,,Escalated to QA Manager
BATCH-2023-0016,2021-12-13,QC-03,Disc Brake Caliper,PASS,,2.5972,N,69.0,,Go/No-Go gauge,Y,,Borderline – monitor next batch
BATCH-2021-0028,2022-10-13,QC-02,Brake Shoe,PASS,,9.8364,Y,124.0,0.0,,N,OEM-MARUTI,Waived by OEM
BATCH-2023-0015,2021-03-15,QC-06,Wheel Hub Assy,REWORK,Warpage > 0.3 mm,11.7776,Y,,1.0,Height gauge,Y,OEM-BAJAJ,Re-inspect after rework
BATCH-2021-0493,2024-04-22,QC-06,Brake Pad Type B,PASS,,5.6598,Y,145.0,,,N,,Escalated to QA Manager
BATCH-2021-0255,2023-02-23,QC-09,Disc Brake Caliper,FAIL,Surface delamination,4.5791,N,159.0,,Vernier,N,OEM-HONDA,Borderline – monitor next batch
BATCH-2024-0130,2023-12-12,QC-05,Drum Brake Assy,PASS,,3.6615,Y,101.0,0.0,Hardness tester,Y,OEM-HYUNDAI,Borderline – monitor next batch
BATCH-2024-0266,13-Sep-2022,QC-09,ABS Sensor Ring,PASS,,4.8225,N,113.0,0.0,Vernier,N,,Waived by OEM
BATCH-2023-0323,10/12/2024,QC-02,Clutch Plate,PASS,,5.757,Y,22.0,0.0,Hardness tester,Y,OEM-MAHINDRA,Customer concession raised
BATCH-2021-0112,2023-06-30,QC-04,Brake Disc,PASS,,5.6127,N,154.0,0.0,Vernier,,OEM-HONDA,Customer concession raised
BATCH-2024-0495,2022-02-05,QC-01,Brake Pad Type B,REWORK,Adhesive bond failure,9.9357,N,97.0,20.0,Hardness tester,Y,OEM-RENAULT,Re-inspect after rework
BATCH-2023-0055,2021-02-08,QC-04,Wheel Hub Assy,REWORK,Edge chipping,10.9472,N,154.0,7.0,Hardness tester,Y,OEM-MAHINDRA,Escalated to QA Manager
BATCH-2023-0166,03-09-2024,QC-09,Brake Pad Type A,PASS,,2.6175,Y,,0.0,CMM,N,OEM-TVS,OK
BATCH-2022-0487,09/11/2021,QC-06,ABS Sensor Ring,PASS,,7.453,Y,60.0,0.0,Hardness tester,Y,,Customer concession raised
BATCH-2024-0141,2022-07-26,QC-01,Brake Shoe,PASS,,4.0645,Y,168.0,0.0,Height gauge,N,,Customer concession raised
BATCH-2023-0342,2022-04-05,QC-07,Wheel Hub Assy,PASS,,5.8657,N,115.0,0.0,Vernier,Y,,Customer concession raised
BATCH-2024-0067,2022-03-28,QC-08,Disc Brake Caliper,PASS,,2.4701,Y,55.0,0.0,Go/No-Go gauge,Y,OEM-SUZUKI,Escalated to QA Manager
BATCH-2021-0449,2023-04-23,QC-04,Brake Pad Type B,PASS,,3.9025,Y,178.0,0.0,Hardness tester,N,OEM-FORD,Borderline – monitor next batch
BATCH-2022-0170,2023-05-06,QC-09,Wheel Hub Assy,PASS,,8.7506,Y,108.0,0.0,Torque wrench,Y,OEM-MAHINDRA,Borderline – monitor next batch
BATCH-2022-0037,2021-10-06,QC-01,Brake Pad Type B,REWORK,Adhesive bond failure,10.7395,Y,,21.0,Go/No-Go gauge,N,,OK
BATCH-2022-0449,2022-01-01,QC-07,Wheel Hub Assy,PASS,,3.1364,Y,199.0,0.0,,N,OEM-BAJAJ,Re-inspect after rework
BATCH-2024-0126,2023-03-09,QC-05,Brake Shoe,PASS,,10.7699,Y,133.0,0.0,Visual,Y,OEM-HYUNDAI,Waived by OEM
BATCH-2024-0216,2023-04-20,QC-02,Brake Shoe,FAIL,Warpage > 0.3 mm,2.5212,N,195.0,9.0,CMM,,OEM-TVS,Re-inspect after rework
BATCH-2024-0452,2024-10-28,QC-03,CV Joint,REWORK,Improper heat treatment,6.214,Y,150.0,2.0,Vernier,N,OEM-BAJAJ,Escalated to QA Manager
BATCH-2023-0128,2024-11-09,QC-01,Brake Shoe,PASS,,7.3906,N,103.0,0.0,Go/No-Go gauge,Y,,Customer concession raised
BATCH-2021-0479,2023-12-04,QC-01,CV Joint,REWORK,Friction material cracking,6.9099,N,104.0,,Hardness tester,N,OEM-FORD,Re-inspect after rework
BATCH-2024-0079,2023-01-01,QC-05,Disc Brake Caliper,FAIL,Lining detachment,1.9648,N,67.0,2.0,Go/No-Go gauge,N,OEM-BAJAJ,Customer concession raised
BATCH-2021-0207,28-Feb-2023,QC-08,CV Joint,PASS,,1.2174,N,81.0,0.0,,Y,OEM-HYUNDAI,Borderline – monitor next batch
BATCH-2021-0028,2021-04-18,QC-09,Wheel Hub Assy,PASS,,8.9151,Y,125.0,0.0,Go/No-Go gauge,N,,Escalated to QA Manager
BATCH-2021-0180,2024-08-23,QC-08,Clutch Plate,REWORK,Edge chipping,10.5705,N,192.0,24.0,Go/No-Go gauge,Y,OEM-TATA,Escalated to QA Manager
BATCH-2021-0063,10/03/2024,QC-02,Wheel Hub Assy,PASS,,10.7211,Y,180.0,0.0,Go/No-Go gauge,N,OEM-TATA,Customer concession raised
BATCH-2024-0452,2021-04-23,QC-06,CV Joint,FAIL,Edge chipping,1.1716,N,196.0,25.0,Vernier,Y,,Customer concession raised
BATCH-2021-0337,2021-02-17,QC-03,Brake Pad Type B,FAIL,Ovality – rotor,9.0577,,126.0,18.0,Torque wrench,Y,,
BATCH-2024-0446,2023-03-14,QC-08,Brake Disc,PASS,,0.9087,Y,81.0,,CMM,N,OEM-BAJAJ,OK
BATCH-2024-0112,2021-11-09,QC-02,ABS Sensor Ring,PASS,,5.2855,Y,26.0,0.0,Height gauge,Y,,Borderline – monitor next batch
BATCH-2021-0144,2022-10-02,QC-01,Wheel Hub Assy,PASS,,4.2768,N,161.0,0.0,Hardness tester,Y,OEM-BAJAJ,Borderline – monitor next batch
BATCH-2021-0134,10/17/2024,QC-09,Brake Shoe,PASS,,1.8113,Y,69.0,0.0,Visual,Y,OEM-TATA,Borderline – monitor next batch
BATCH-2023-0302,2023-12-30,QC-03,Brake Pad Type B,PASS,,7.0189,Y,136.0,0.0,CMM,N,OEM-FORD,Escalated to QA Manager
BATCH-2022-0364,2023-11-07,QC-03,Disc Brake Caliper,PASS,,10.628,N,178.0,0.0,Vernier,,OEM-SUZUKI,Re-inspect after rework
BATCH-2021-0168,11/01/2024,QC-01,Brake Disc,PASS,,11.7335,Y,133.0,,Go/No-Go gauge,N,OEM-MARUTI,Escalated to QA Manager
BATCH-2022-0388,2024-09-20,QC-04,Disc Brake Caliper,FAIL,Warpage > 0.3 mm,5.5766,Y,80.0,12.0,Height gauge,,,Waived by OEM
BATCH-2024-0053,18-07-2023,QC-09,Brake Disc,PASS,,3.9913,Y,187.0,0.0,Visual,N,OEM-BAJAJ,Re-inspect after rework
BATCH-2022-0247,2022-02-08,QC-09,Disc Brake Caliper,PASS,,0.4492,N,107.0,0.0,Torque wrench,N,OEM-SUZUKI,
BATCH-2024-0485,2023-04-21,QC-03,Brake Disc,REWORK,Ovality – rotor,6.5762,N,,3.0,Height gauge,Y,OEM-TATA,Waived by OEM
BATCH-2022-0233,15-07-2022,QC-07,CV Joint,FAIL,Edge chipping,6.7781,N,83.0,13.0,Visual,Y,OEM-TATA,OK
BATCH-2022-0249,2022-02-23,QC-01,CV Joint,PASS,,1.7237,N,153.0,0.0,Vernier,Y,OEM-TATA,Re-inspect after rework
BATCH-2021-0447,2024-02-23,QC-09,Drum Brake Assy,PASS,,2.7467,Y,89.0,0.0,Go/No-Go gauge,Y,OEM-RENAULT,Borderline – monitor next batch
BATCH-2022-0382,2023-05-20,QC-07,Clutch Plate,FAIL,Lining detachment,6.57,N,152.0,17.0,Vernier,N,OEM-TVS,Re-inspect after rework
BATCH-2024-0054,2022-12-25,QC-08,Drum Brake Assy,REWORK,Adhesive bond failure,11.9078,N,64.0,22.0,Vernier,Y,OEM-FORD,
BATCH-2024-0140,2022-08-04,QC-09,Brake Pad Type B,PASS,,11.6414,Y,42.0,0.0,Vernier,Y,OEM-MARUTI,Re-inspect after rework
BATCH-2023-0398,09/12/2023,QC-02,Brake Shoe,PASS,,4.242,Y,171.0,0.0,Torque wrench,Y,OEM-TVS,
BATCH-2022-0166,24-Apr-2022,QC-07,CV Joint,PASS,,0.2436,N,140.0,0.0,,Y,,Customer concession raised
BATCH-2023-0424,2023-11-01,QC-06,CV Joint,PASS,,2.2429,N,101.0,0.0,Torque wrench,N,,OK
BATCH-2024-0336,2021-11-09,QC-03,Wheel Hub Assy,PASS,,1.2759,,56.0,0.0,Height gauge,Y,OEM-HONDA,OK
BATCH-2022-0234,2021-03-29,QC-02,Drum Brake Assy,PASS,,9.9891,N,,0.0,CMM,Y,OEM-RENAULT,Escalated to QA Manager
BATCH-2021-0345,2024-12-22,QC-09,Disc Brake Caliper,REWORK,Adhesive bond failure,7.8657,N,134.0,10.0,Go/No-Go gauge,Y,OEM-TVS,Customer concession raised
BATCH-2023-0408,07-May-2024,QC-07,CV Joint,REWORK,Friction material cracking,9.1572,Y,92.0,25.0,Vernier,N,OEM-HONDA,Waived by OEM
BATCH-2022-0350,12/10/2021,QC-03,Brake Pad Type B,PASS,,2.7183,Y,43.0,0.0,CMM,N,,Customer concession raised
BATCH-2023-0428,15-06-2023,QC-09,Brake Shoe,REWORK,Corrosion pitting,6.0506,Y,85.0,12.0,Vernier,N,,Waived by OEM
BATCH-2023-0250,01-Aug-2023,QC-07,Brake Pad Type B,FAIL,Improper heat treatment,2.6546,N,40.0,21.0,Hardness tester,N,OEM-TVS,Waived by OEM
BATCH-2024-0066,2024-06-26,QC-04,CV Joint,PASS,,6.1528,Y,22.0,0.0,Height gauge,Y,,Escalated to QA Manager
BATCH-2023-0288,2022-05-09,QC-01,Wheel Hub Assy,REWORK,Dimensional out-of-spec,3.1142,N,33.0,9.0,Hardness tester,N,OEM-FORD,Re-inspect after rework
BATCH-2022-0387,2022-04-02,QC-05,Brake Shoe,PASS,,1.1448,Y,196.0,0.0,Visual,N,OEM-TATA,Customer concession raised
BATCH-2023-0369,2021-08-03,QC-08,Wheel Hub Assy,PASS,,2.3305,N,69.0,0.0,Visual,N,,Customer concession raised
BATCH-2022-0498,2022-05-08,QC-02,Drum Brake Assy,PASS,,6.6242,Y,70.0,,Vernier,Y,OEM-MARUTI,Re-inspect after rework
BATCH-2022-0085,2021-08-28,QC-03,CV Joint,PASS,,8.5655,Y,184.0,,Height gauge,N,,Borderline – monitor next batch
BATCH-2022-0116,2023-08-18,QC-03,Disc Brake Caliper,PASS,,1.9365,Y,175.0,0.0,Go/No-Go gauge,N,OEM-HYUNDAI,Customer concession raised
BATCH-2023-0399,2023-11-12,QC-07,Brake Pad Type B,PASS,,7.2812,,54.0,0.0,,Y,OEM-RENAULT,OK
BATCH-2021-0483,2023-07-19,QC-03,Disc Brake Caliper,FAIL,Ovality – rotor,8.3352,N,128.0,18.0,Go/No-Go gauge,Y,,Customer concession raised
BATCH-2021-0060,2024-03-21,QC-07,CV Joint,FAIL,Friction material cracking,4.8173,Y,150.0,5.0,CMM,Y,OEM-MARUTI,Waived by OEM
BATCH-2021-0111,2021-12-09,QC-03,Brake Pad Type B,PASS,,11.2659,N,128.0,,Go/No-Go gauge,N,OEM-MAHINDRA,Borderline – monitor next batch
BATCH-2022-0310,2024-10-24,QC-08,Disc Brake Caliper,PASS,,3.2938,N,41.0,0.0,Hardness tester,N,OEM-HYUNDAI,Re-inspect after rework
BATCH-2023-0252,2021-12-04,QC-08,Wheel Hub Assy,PASS,,3.4508,N,68.0,0.0,Visual,Y,OEM-FORD,Borderline – monitor next batch
BATCH-2024-0258,03-05-2022,QC-01,Wheel Hub Assy,PASS,,10.0133,N,,0.0,Go/No-Go gauge,N,OEM-HYUNDAI,Re-inspect after rework
BATCH-2022-0446,03-07-2024,QC-03,ABS Sensor Ring,PASS,,3.8157,N,90.0,0.0,Height gauge,,,Waived by OEM
BATCH-2021-0257,2021-07-01,QC-08,Brake Disc,PASS,,2.1559,,69.0,0.0,Go/No-Go gauge,N,OEM-MARUTI,Re-inspect after rework
BATCH-2024-0414,2021-10-17,QC-04,Wheel Hub Assy,REWORK,Corrosion pitting,7.645,N,184.0,12.0,Torque wrench,Y,,Borderline – monitor next batch
BATCH-2023-0068,2021-03-20,QC-01,Brake Pad Type B,PASS,,5.7552,Y,168.0,0.0,Go/No-Go gauge,N,OEM-SUZUKI,
BATCH-2023-0167,20/06/2023,QC-03,Brake Shoe,PASS,,3.1521,N,105.0,0.0,CMM,N,,Waived by OEM
BATCH-2022-0265,2024-04-29,QC-09,ABS Sensor Ring,PASS,,4.0684,N,183.0,0.0,Height gauge,Y,,Waived by OEM
BATCH-2021-0011,2024-08-29,QC-02,Brake Pad Type B,PASS,,8.3691,N,72.0,0.0,Torque wrench,,OEM-TVS,Customer concession raised
BATCH-2022-0036,2024-10-18,QC-03,Brake Pad Type A,PASS,,2.2122,,84.0,0.0,,Y,OEM-BAJAJ,Re-inspect after rework
BATCH-2024-0363,2022-08-29,QC-01,Disc Brake Caliper,PASS,,7.3592,Y,,0.0,Visual,N,OEM-BAJAJ,Escalated to QA Manager
BATCH-2023-0400,2023-06-07,QC-02,Brake Pad Type A,PASS,,1.4928,N,27.0,0.0,Visual,N,OEM-TATA,Escalated to QA Manager
BATCH-2021-0427,2023-05-24,QC-04,Clutch Plate,PASS,,5.1197,Y,153.0,0.0,,Y,OEM-HONDA,Borderline – monitor next batch
BATCH-2021-0221,2021-07-05,QC-02,CV Joint,PASS,,8.5188,Y,152.0,0.0,CMM,N,,Re-inspect after rework
BATCH-2022-0185,11-03-2024,QC-09,Brake Pad Type B,PASS,,6.2177,Y,183.0,0.0,Height gauge,Y,OEM-TVS,Borderline – monitor next batch
BATCH-2021-0407,2022-10-30,QC-07,Brake Disc,FAIL,Porosity – casting defect,3.8378,Y,61.0,5.0,CMM,Y,,Customer concession raised
BATCH-2021-0105,2024-10-01,QC-08,Brake Pad Type A,PASS,,5.1641,Y,102.0,0.0,Torque wrench,N,OEM-RENAULT,Waived by OEM
BATCH-2022-0432,2023-04-30,QC-08,Wheel Hub Assy,PASS,,3.8145,N,182.0,0.0,Visual,N,OEM-TVS,Waived by OEM
BATCH-2021-0469,2022-01-13,QC-04,Clutch Plate,FAIL,Edge chipping,7.2265,N,73.0,25.0,Go/No-Go gauge,Y,OEM-TVS,OK
BATCH-2024-0357,2023-09-02,QC-04,Drum Brake Assy,PASS,,6.4188,Y,120.0,0.0,Hardness tester,N,OEM-RENAULT,Escalated to QA Manager
BATCH-2023-0349,2022-11-17,QC-02,Brake Shoe,FAIL,Surface delamination,5.1253,N,,1.0,Torque wrench,Y,OEM-BAJAJ,Customer concession raised
BATCH-2022-0163,2021-02-25,QC-02,Brake Shoe,REWORK,Porosity – casting defect,11.5165,Y,138.0,25.0,Vernier,N,,OK
BATCH-2021-0488,25-May-2022,QC-08,Brake Shoe,PASS,,8.3215,Y,167.0,0.0,Visual,N,OEM-BAJAJ,OK
BATCH-2022-0047,2024-07-16,QC-06,Brake Pad Type B,FAIL,Noise under braking,2.0376,N,60.0,,Go/No-Go gauge,N,OEM-BAJAJ,Re-inspect after rework
BATCH-2021-0439,2023-08-01,QC-06,Wheel Hub Assy,PASS,,7.1574,N,126.0,0.0,Hardness tester,Y,,Customer concession raised
BATCH-2022-0004,2022-05-19,QC-09,Brake Disc,PASS,,10.3952,Y,73.0,0.0,Hardness tester,Y,OEM-MAHINDRA,Escalated to QA Manager
BATCH-2021-0364,2024-05-26,QC-05,Brake Pad Type A,REWORK,Improper heat treatment,11.4757,Y,134.0,5.0,,N,,Waived by OEM
BATCH-2023-0232,2021-06-13,QC-03,ABS Sensor Ring,REWORK,Dimensional out-of-spec,5.757,Y,96.0,1.0,Torque wrench,Y,,Re-inspect after rework
BATCH-2024-0001,04/01/2024,QC-08,CV Joint,PASS,,3.0238,Y,95.0,0.0,Height gauge,N,OEM-SUZUKI,OK
BATCH-2022-0451,2023-12-20,QC-09,ABS Sensor Ring,REWORK,Vibration at speed,1.4905,N,37.0,10.0,Torque wrench,N,,Customer concession raised
BATCH-2022-0273,2023-01-03,QC-06,Brake Pad Type A,FAIL,Adhesive bond failure,5.1627,,43.0,13.0,Hardness tester,N,OEM-TVS,Waived by OEM
BATCH-2022-0412,10/16/2022,QC-01,Brake Pad Type A,PASS,,1.8088,Y,133.0,0.0,CMM,N,OEM-TATA,Customer concession raised
BATCH-2021-0476,2022-06-24,QC-03,Brake Pad Type B,REWORK,Dimensional out-of-spec,9.1161,Y,43.0,15.0,Height gauge,N,OEM-TVS,Waived by OEM
BATCH-2021-0109,04/19/2023,QC-08,Brake Disc,PASS,,0.2523,Y,184.0,0.0,Vernier,N,OEM-MAHINDRA,Borderline – monitor next batch
BATCH-2022-0369,16/08/2022,QC-07,Brake Shoe,PASS,,8.551,Y,136.0,0.0,Vernier,Y,OEM-BAJAJ,Waived by OEM
BATCH-2021-0377,2022-05-21,QC-08,Disc Brake Caliper,PASS,,0.895,N,20.0,0.0,Visual,N,OEM-HYUNDAI,Waived by OEM
BATCH-2023-0418,2023-06-01,QC-01,Brake Shoe,REWORK,Edge chipping,7.5572,N,199.0,3.0,Go/No-Go gauge,N,,Waived by OEM
BATCH-2023-0223,2023-11-27,QC-08,Brake Disc,PASS,,9.9545,N,169.0,0.0,Height gauge,N,,Waived by OEM
BATCH-2021-0238,2024-08-12,QC-09,ABS Sensor Ring,PASS,,0.3475,Y,175.0,,Visual,N,OEM-HONDA,OK
BATCH-2022-0205,2022-03-08,QC-07,Brake Disc,FAIL,Corrosion pitting,9.4492,,49.0,22.0,CMM,Y,OEM-TATA,Borderline – monitor next batch
BATCH-2023-0255,2021-02-02,QC-07,Brake Pad Type A,PASS,,4.543,,169.0,0.0,Torque wrench,N,,Re-inspect after rework
BATCH-2021-0484,2023-11-13,QC-01,Wheel Hub Assy,FAIL,Adhesive bond failure,11.8621,N,84.0,,Height gauge,N,OEM-TATA,Escalated to QA Manager
BATCH-2024-0134,2022-08-29,QC-01,Brake Disc,FAIL,Adhesive bond failure,4.1139,Y,152.0,9.0,Torque wrench,Y,OEM-HYUNDAI,Escalated to QA Manager
BATCH-2024-0357,02/01/2021,QC-08,Brake Pad Type A,REWORK,Friction material cracking,8.9036,Y,153.0,22.0,Torque wrench,Y,,
BATCH-2023-0240,2022-05-20,QC-05,Drum Brake Assy,PASS,,5.4691,Y,164.0,0.0,Go/No-Go gauge,N,OEM-FORD,Borderline – monitor next batch
BATCH-2023-0329,04/10/2021,QC-02,Brake Disc,PASS,,6.7926,N,171.0,0.0,Visual,N,OEM-MARUTI,Borderline – monitor next batch
BATCH-2023-0452,2021-11-24,QC-04,Wheel Hub Assy,FAIL,Warpage > 0.3 mm,7.7225,Y,150.0,25.0,CMM,N,OEM-BAJAJ,Re-inspect after rework
BATCH-2022-0481,2021-11-04,QC-01,Brake Disc,REWORK,Improper heat treatment,5.2179,N,149.0,6.0,Go/No-Go gauge,Y,OEM-HONDA,OK
BATCH-2023-0136,2022-03-25,QC-05,Clutch Plate,FAIL,Dimensional out-of-spec,3.5006,Y,182.0,21.0,Hardness tester,Y,OEM-HYUNDAI,Escalated to QA Manager
BATCH-2024-0230,2023-05-24,QC-01,Brake Disc,PASS,,2.5409,N,129.0,0.0,Hardness tester,N,OEM-RENAULT,Escalated to QA Manager
BATCH-2022-0018,07-Sep-2022,QC-01,Brake Pad Type B,PASS,,8.7237,,69.0,0.0,Go/No-Go gauge,Y,,Escalated to QA Manager
BATCH-2023-0117,04/03/2023,QC-07,Brake Shoe,PASS,,8.1452,Y,33.0,0.0,Go/No-Go gauge,Y,OEM-RENAULT,OK
BATCH-2022-0336,2023-06-08,QC-07,Brake Shoe,PASS,,3.2688,Y,162.0,0.0,Visual,Y,OEM-HYUNDAI,Borderline – monitor next batch
BATCH-2024-0114,2022-08-15,QC-08,Wheel Hub Assy,PASS,,8.5468,N,152.0,0.0,,Y,OEM-TVS,OK
